sent_id	description	ARG0	ARG1	narrative	verb	verb_lemma	frame	frame_score	sentence
1.3.11.4.	[ARG0: Strict control] will increase the costs on illegal organizations , [ARGM-DIS: thus] [weaken.01: weakening] [ARG1: them] .	Strict control	them	('Strict control', 'weakening', 'them')	weakening	weaken	weaken.01	0.9999961853027344	Strict control will increase the costs on illegal organizations, thus weakening them.
1.3.11.4.2.	""" [ARG0: Gun control] [ARGM-MOD: would] [raise.01: raise] [ARG1: the price of legal weapons] , [ARGM-ADV: making it harder for people who do qualify for a firearm to obtain one]"	Gun control	the price of legal weapons	('Gun control', 'raise', 'the price of legal weapons')	raise	raise	raise.01	1.0	"""Gun control would raise the price of legal weapons, making it harder for people who do qualify for a firearm to obtain one"
1.3.11.4.2.	""" [ARG0: Gun control] would raise the price of legal weapons , [make.02: making] [ARG1: it harder for people who do qualify for a firearm to obtain one]"	Gun control	it harder for people who do qualify for a firearm to obtain one	('Gun control', 'making', 'it harder for people who do qualify for a firearm to obtain one')	making	make	make.02	0.9999988079071045	"""Gun control would raise the price of legal weapons, making it harder for people who do qualify for a firearm to obtain one"
1.3.11.4.2.	""" Gun control would raise the price of legal weapons , making it harder for [ARG0: people who do qualify for a firearm] to [obtain.01: obtain] [ARG1: one]"	people who do qualify for a firearm	one	('people who do qualify for a firearm', 'obtain', 'one')	obtain	obtain	obtain.01	0.9999979734420776	"""Gun control would raise the price of legal weapons, making it harder for people who do qualify for a firearm to obtain one"
1.3.11.5.	The reason illegal gun trade can happen so easily is because [ARG0: states] [have.03: have] [ARG1: vastly different gun laws] .	states	vastly different gun laws	('states', 'have', 'vastly different gun laws')	have	have	have.03	1.0	The reason illegal gun trade can happen so easily is because states have vastly different gun laws.
1.3.11.5.	[ARG0: Smugglers in Illinois] [ARGM-ADV: just] drive to Indiana , [make.01: make] [ARG1: large purchases] and then drive back .	Smugglers in Illinois	large purchases	('Smugglers in Illinois', 'make', 'large purchases')	make	make	make.01	0.9999994039535522	Smugglers in Illinois just drive to Indiana, make large purchases and then drive back.
1.3.11.5.	[ARG0: Universal gun regulation] [ARGM-MOD: would] [ARGM-MNR: easily] [prevent.01: prevent] [ARG1: this] .	Universal gun regulation	this	('Universal gun regulation', 'prevent', 'this')	prevent	prevent	prevent.01	0.999998927116394	Universal gun regulation would easily prevent this.
1.3.11.5.1.	"freebeacon.com "" It would appear that [ARG0: a producer of the Katie Couric documentary ‘ Under the Gun] ’ [commit.02: committed] [ARG1: at least four federal felonies , one for each firearm he appears to have illegally purchased since the individual was not a resident of Arizona where he purchased the firearms] ."	a producer of the Katie Couric documentary ‘ Under the Gun	at least four federal felonies , one for each firearm he appears to have illegally purchased since the individual was not a resident of Arizona where he purchased the firearms	('a producer of the Katie Couric documentary ‘ Under the Gun', 'committed', 'at least four federal felonies , one for each firearm he appears to have illegally purchased since the individual was not a resident of Arizona where he purchased the firearms')	committed	commit	commit.02	0.9999979734420776	"freebeacon.com ""It would appear that a producer of the Katie Couric documentary ‘Under the Gun’ committed at least four federal felonies, one for each firearm he appears to have illegally purchased since the individual was not a resident of Arizona where he purchased the firearms."
1.3.11.5.1.	"freebeacon.com "" It would appear that a producer of the Katie Couric documentary ‘ Under the Gun ’ committed at least four federal felonies , one for [ARG1: each firearm] [ARG0: he] appears to have [ARGM-MNR: illegally] [purchase.01: purchased] since the individual was not a resident of Arizona where he purchased the firearms ."	he	each firearm	('he', 'purchased', 'each firearm')	purchased	purchase	purchase.01	1.0	"freebeacon.com ""It would appear that a producer of the Katie Couric documentary ‘Under the Gun’ committed at least four federal felonies, one for each firearm he appears to have illegally purchased since the individual was not a resident of Arizona where he purchased the firearms."
1.3.11.5.1.	"freebeacon.com "" It would appear that a producer of the Katie Couric documentary ‘ Under the Gun ’ committed at least four federal felonies , one for each firearm he appears to have illegally purchased since the individual was not a resident of [ARGM-LOC: Arizona] [R-ARGM-LOC: where] [ARG0: he] [purchase.01: purchased] [ARG1: the firearms] ."	he	the firearms	('he', 'purchased', 'the firearms')	purchased	purchase	purchase.01	1.0	"freebeacon.com ""It would appear that a producer of the Katie Couric documentary ‘Under the Gun’ committed at least four federal felonies, one for each firearm he appears to have illegally purchased since the individual was not a resident of Arizona where he purchased the firearms."
1.3.11.5.1.	"[ARG0: He] [ARGM-MOD: may] have [ARGM-DIS: also] [violate.01: violated] [ARG1: state criminal statutes] , "" the group said in a Friday statement ."	He	state criminal statutes	('He', 'violated', 'state criminal statutes')	violated	violate	violate.01	0.9999997615814209	"He may have also violated state criminal statutes,"" the group said in a Friday statement."
1.3.11.5.1.	"[ARG1: He may have also violated state criminal statutes] , "" [ARG0: the group] [say.01: said] [ARGM-LOC: in a Friday statement] ."	the group	He may have also violated state criminal statutes	('the group', 'said', 'He may have also violated state criminal statutes')	said	say	say.01	1.0	"He may have also violated state criminal statutes,"" the group said in a Friday statement."
1.3.11.5.1.1.	The problem is not that [ARG0: they] [commit.02: committed] [ARG1: the felonies] , it was that they were * allowed * to commit the felonies , implying that even our current laws are not enforced .	they	the felonies	('they', 'committed', 'the felonies')	committed	commit	commit.02	0.9999774694442749	The problem is not that they committed the felonies, it was that they were *allowed* to commit the felonies, implying that even our current laws are not enforced.
1.3.11.5.1.1.	The problem is not that they committed the felonies , it was that [ARG0: they] were * allowed * to [commit.02: commit] [ARG1: the felonies] , implying that even our current laws are not enforced .	they	the felonies	('they', 'commit', 'the felonies')	commit	commit	commit.02	0.9999992847442627	The problem is not that they committed the felonies, it was that they were *allowed* to commit the felonies, implying that even our current laws are not enforced.
1.3.11.6.	[ARG0: Stricter gun controls] [create.01: create] [ARG1: a market for off the record fire arms] .	Stricter gun controls	a market for off the record fire arms	('Stricter gun controls', 'create', 'a market for off the record fire arms')	create	create	create.01	1.0	Stricter gun controls create a market for off the record fire arms.
1.3.11.6.1.	See the lessons of prohibition of alcohol - object.cato.org [ARG0: It] [cause.01: caused] [ARG1: an increase in crime] [ARGM-MNR: by definition] , and corruption as organized crime filled the needs of the market .	It	an increase in crime	('It', 'caused', 'an increase in crime')	caused	cause	cause.01	0.9999998807907104	See the lessons of prohibition of alcohol - object.cato.org It caused an increase in crime by definition, and corruption as organized crime filled the needs of the market.
1.3.11.6.1.	See the lessons of prohibition of alcohol - object.cato.org It caused an increase in crime by definition , and corruption as [ARG0: organized crime] [fill.06: filled] [ARG1: the needs of the market] .	organized crime	the needs of the market	('organized crime', 'filled', 'the needs of the market')	filled	fill	fill.06	0.9995379447937012	See the lessons of prohibition of alcohol - object.cato.org It caused an increase in crime by definition, and corruption as organized crime filled the needs of the market.
1.3.11.6.1.1.	[ARG0: This claim] appears to [imply.01: imply] [ARG1: that ' more ' organized crime would be worse than the sum benefits provided by stricter gun control - which is either unsupported or subjective] .	This claim	that ' more ' organized crime would be worse than the sum benefits provided by stricter gun control - which is either unsupported or subjective	"('This claim', 'imply', ""that ' more ' organized crime would be worse than the sum benefits provided by stricter gun control - which is either unsupported or subjective"")"	imply	imply	imply.01	1.0	This claim appears to imply that 'more' organized crime would be worse than the sum benefits provided by stricter gun control - which is either unsupported or subjective.
1.3.11.6.1.1.	This claim appears to imply that ' more ' organized crime would be worse than [ARG1: the sum benefits] [provide.01: provided] [ARG0: by stricter gun control - which is either unsupported or subjective] .	by stricter gun control - which is either unsupported or subjective	the sum benefits	('by stricter gun control - which is either unsupported or subjective', 'provided', 'the sum benefits')	provided	provide	provide.01	1.0	This claim appears to imply that 'more' organized crime would be worse than the sum benefits provided by stricter gun control - which is either unsupported or subjective.
